PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
5387792;Centro de Educación Especial Centro Educativo Ponce de León;;;Comedor - Integración (Auditivos) ;Metro: San Fermín - Orcasur Bus: 18 , 22 , 59 , 79 , 85 , 86 , 76 , 121 , 81;  Enseñanzas   Educación especial:   Educación infantil   Educación Básica Obligatoria   Transición vida adulta   Programas de Cualificación Profesional Inicial Obligatorios:   Especial    Actividades auxiliares en viveros, jardines y centros de jardinería   Operaciones auxiliares de montaje de instalaciones en edificios  Servicios auxiliares de estética   ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1a8c12f5007a2210VgnVCM1000000b205a0aRCRD;EDUARDO BARREIROS;CALLE;V;6;;;;;MADRID;MADRID;28041;ORCASUR;USERA;441006;4469532;40.37240182;-3.696205056;913 178 441 /  913 178 442;913 177 715;cc.ipsponcedeleon.madrid@educa.madrid.org;CentrosFormacionProfesionalPrivadosConcertados; 
55806;Centro de Educación Especial del Hospital Infantil de San Rafael;;;Comedor;METRO: Concha Espina BUS: 7 , 43 , 51 , 120;  Enseñanzas   Educación especial:   Educación Infantil  Educación Básica Obligatoria  Transición a la Vida Adulta   Ubicado en el Hospital Infantil de San Rafael ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cf498ed67151c010VgnVCM2000000c205a0aRCRD;SERRANO;CALLE;V;199;;;;;MADRID;MADRID;28016;HISPANOAMERICA;CHAMARTIN;442322;4478352;40.45194925;-3.681505627;"91 564 16 56         
91 564 99 43 (Centralita)";91 563 50 05;sanrafael.colegio@hsjd.es;CentrosPrivadosConcertadosEducacionEspecial; 
6740;Centro de Educación Especial Instituto Psicopediatría Doctor Quintero Lumbreras;;;Comedor - Transporte - Centro ocupacional;BUS: SE;  Enseñanzas   Educación especial:   Educación Básica Obligatoria   Transición vida adulta  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=66ec3b54d771c010VgnVCM1000000b205a0aRCRD;COLMENAR;CARRETERA;KM.;13,6;;;;;MADRID;MADRID;28049;VALVERDE;FUENCARRAL_EL_PARDO;0;0;;;917 345 138;917 351 572;cc.ipdoctorquinterolumbreras.madrid@educa.madrid.org;CentrosPrivadosConcertadosEducacionEspecial; 
6745;Centro de Educación Especial Pauta;;; Comedor ; BUS: 105 , 114 , 115 ;"  Enseñanzas  
 Educación especial: 
 
 Educación infantil 
 Educación Básica Obligatoria 
 Transición vida adulta 
 ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=092e3b54d771c010VgnVCM1000000b205a0aRCRD;POBLADURA DEL VALLE;CALLE;NUM;13;;;;;MADRID;MADRID;28037;AMPOSTA;SAN_BLAS_CANILLEJAS;447655;4475526;40.42684465;-3.618382814;913 135 289 ;913 066 650;cc.pauta.madrid@educa.madrid.org;CentrosPrivadosConcertadosEducacionEspecial; 
6559;Centro de Educación de Personas Adultas (CEPA) Cid Campeador;;;; Bus: 17, 117, 139  Renfe: Fanjul  ;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=71ba3b54d771c010VgnVCM1000000b205a0aRCRD;GENERAL GARCIA ESCÁMEZ;CALLE;V;12;;;;;MADRID;MADRID;28044;LAS AGUILAS;LATINA;434692;4470632;40.38183942;-3.77068653;917 058 402;915 095 174;cepa.cidcampeador.madrid@educa.madrid.org;CentrosEducacionAdultos; 
6566;Centro de Educación de Personas Adultas (CEPA) Dulce Chacón;;;; Metro: Hortaleza , Parque de Santa María (línea 4)  Bus: 9, 107, 172 ;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5bda3b54d771c010VgnVCM1000000b205a0aRCRD;ABERTURA;CALLE;V;2;;;;;MADRID;MADRID;28033;PINAR DEL REY;HORTALEZA;445049;4481134;40.47719602;-3.649588965;913 811 272;917 630 931;cepa.dulcechacon.madrid@educa.madrid.org;CentrosEducacionAdultos; 
6590;Centro de Educación de Personas Adultas (CEPA) José Luis Sampedro;;;; Metro: Peñagrande (línea 7)   Bus: 42, 49, 126, 128, 132, 137 ;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=044b3b54d771c010VgnVCM1000000b205a0aRCRD;CHANTADA;CALLE;V;34;;;;;MADRID;MADRID;28029;EL PILAR;FUENCARRAL_EL_PARDO;439653;4480756;40.47341556;-3.713208438;913 781 949;917 301 887;cepa.sampedro.madrid@educa.madrid.org;CentrosEducacionAdultos; 
89255;Centro de Educación de Personas Adultas (CEPA) Las Rosas;;;; Bus: 4, 38, 48 ;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0bc238d60b41c010VgnVCM2000000c205a0aRCRD;ARCOS DE JALÓN;CALLE;V;9;;;;;MADRID;MADRID;28037;ARCOS;SAN_BLAS_CANILLEJAS;447162;4474908;40.4212461;-3.624142918;913 065 816;913 132 523;cepa.lasrosas.madrid@educa.madrid.org;CentrosEducacionAdultos; 
6591;Centro de Educación de Personas Adultas (CEPA) Los Rosales;;;; Bus: 85, 123 ;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ed6b3b54d771c010VgnVCM1000000b205a0aRCRD;CONCEPCION DE LA OLIVA;CALLE;V;17;;;;;MADRID;MADRID;28021;BUTARQUE;VILLAVERDE;442222;4467519;40.35435285;-3.681699665;915 052 034;917 971 397;cepa.losrosales.madrid@educa.madrid.org;CentrosEducacionAdultos; 
6592;Centro de Educación de Personas Adultas (CEPA) Moncloa;;;; Metro: Ventura Rodríguez (línea 3) , Plaza de España (líneas 3 y 10)  Bus: 1, 2, 44, 74, 133, 138, 202,  C2  ;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c79b3b54d771c010VgnVCM1000000b205a0aRCRD;JUAN ÁLVAREZ MENDIZÁBAL;CALLE;V;20;;;;;MADRID;MADRID;28008;ARGUELLES;MONCLOA_ARAVACA;439465;4475374;40.42491865;-3.714912145;915 597 397;915 597 397;cepa.moncloa.madrid@educa.madrid.org;CentrosEducacionAdultos; 
6560;Centro de Educación de Personas Adultas (CEPA) Orcasitas;;;;Bus: 6, 60;  Enseñanzas    Educación Secundaria Obligatoria para personas adultas ( LOE ). Presencial  Desarrollo personal   Francés   Inglés  Informática  Informática, Ofimática  Preparación de la prueba de acceso a la Universidad  Técnico Profesional  Preparación acceso Ciclos Formativos GS  Español para inmigrantes    Enseñanzas iniciales básicas para personas adultas ( LOE )  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=96db3b54d771c010VgnVCM1000000b205a0aRCRD;OREJA;CALLE;V;186;;;;;MADRID;MADRID;28041;ORCASITAS;USERA;439082;4469249;40.36971376;-3.718839718;913 413 251;913 414 044;cepa.orcasitas.madrid@educa.madrid.org;CentrosEducacionAdultos; 
6561;Centro de Educación de Personas Adultas (CEPA) Pablo Guzmán;;;; Metro: Esperanza (línea 4)  Bus: 73, 120, 122  ;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8beb3b54d771c010VgnVCM1000000b205a0aRCRD;ANDORRA;CALLE;V;19 bis;;;;;MADRID;MADRID;28043;CANILLAS;HORTALEZA;445393;4479453;40.46207547;-3.645385842;913 003 725 / 912 338 517;913 003 725;cepa.pabloguzman.madrid@educa.madrid.org;CentrosEducacionAdultos; 
6562;Centro de Educación de Personas Adultas (CEPA) Tetuán;;;; Metro: Ventilla (línea 9)  Bus: 42, 49 ;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=651c3b54d771c010VgnVCM1000000b205a0aRCRD;PINOS ALTA;CALLE;V;63;;;;;MADRID;MADRID;28029;VALDEACEDERAS;TETUAN;440917;4480145;40.46800247;-3.698241139;917 333 837;917 333 094;cepa.tetuan.madrid@educa.madrid.org;CentrosEducacionAdultos; 
6604;Centro de Educación de Personas Adultas (CEPA) Vicálvaro;;;; Metro: San Cipriano (línea 9)  Bus: 4, 106 ;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4f3c3b54d771c010VgnVCM1000000b205a0aRCRD;LAGO COMO;CALLE;V;4;;;;;MADRID;MADRID;28032;CASCO H.VICALVARO;VICALVARO;448624;4472707;40.4015098;-3.606731909;913 718 492;913 718 492;cepa.vicalvaro.madrid@educa.madrid.org;CentrosEducacionAdultos; 
6564;Centro de Educación de Personas Adultas (CEPA) Vista Alegre;;;; Metro: Oporto (línea 5, 6)  Bus: 34, 35  ;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=296c3b54d771c010VgnVCM1000000b205a0aRCRD;GENERAL RICARDOS;CALLE;V;179 bis;;;;;MADRID;MADRID;28025;PUERTA BONITA;CARABANCHEL;437581;4470980;40.38519617;-3.736688231;914 618 817;915 255 159;cepa.vistaalegre.madrid@educa.madrid.org;CentrosEducacionAdultos; 
6720;Centro de Educación Especial Ademo;;;Comedor;METRO: Pavones BUS: 71 , 142 , 144;  Enseñanzas   Educación especial:   Educación infantil   Educación Básica Obligatoria   Transición vida adulta  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7e7c3b54d771c010VgnVCM1000000b205a0aRCRD;HACIENDA DE PAVONES;CALLE;V;328;;;;;MADRID;MADRID;28030;FONTARRON;MORATALAZ;445946;4472592;40.40030391;-3.638278952;917 726 144;917 721 011;fundemo@ozu.es;escuelasInfantilesPublicas; 
25017;Centro de Educación Especial Araya;;;Transporte - Comedor - Horario ampliado;BUS: 120 , 122;  Enseñanzas   Educación especial:   Educación Básica Obligatoria Primaria  Educación Básica Obligatoria ESO  Programas de Transición a la Vida Adulta   Titular del centro: Asociación ARAYA ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=76efe35bba51c010VgnVCM2000000c205a0aRCRD;RAMON POWER;CALLE;NUM;9;;;;;MADRID;MADRID;28043;CANILLAS;HORTALEZA;446538;4479619;40.4636455;-3.631895392;913 883 722;913 883 722;cc.araya.madrid@educa.madrid.org;CentrosPrivadosConcertadosEducacionEspecial; 
6023063;Centro de Educación Especial Atenpace;;;Comedor - Transporte; BUS: 83, 133 ;  Enseñanzas   Educación especial:   Educación infantil   Educación Básica Obligatoria   Transición vida adulta  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ad55f71e6a01f210VgnVCM2000000c205a0aRCRD;ISLAS MARQUESAS;CALLE;V;27;;;;;MADRID;MADRID;28035;PEÑA GRANDE;FUENCARRAL_EL_PARDO;438539;4481092;40.47636052;-3.72638187;913 167 446 - 913 163 215 ;913 163 215;atenpace@gmail.com;CentrosPrivadosConcertadosEducacionEspecial; 
174909;Centro de Educación Especial Aucavi;;;;BUS: 106 , 110 , 210;  Enseñanzas   Educación especial:   Educación Básica Obligatoria   Transición vida adulta  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=439d14c4d661c010VgnVCM1000000b205a0aRCRD;RICARDO ORTIZ;CALLE;NUM;29;;;;;MADRID;MADRID;28017;VENTAS;CIUDAD_LINEAL;444309;4475614;40.42741969;-3.657833555;913 553 755 / 628 44 13 24;913 615 094;cc.aucavi.madrid@educa.madrid.org;CentrosPrivadosConcertadosEducacionEspecial; 
6748;Centro de Educación Especial Buenafuente;;;Comedor - Transporte ;METRO: CIUDAD_LINEAL BUS: 48 , 70 , 77 , 105 , 109;  Enseñanzas   Educación especial:   Educación infantil   Educación Básica Obligatoria   Transición vida adulta  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=19ac3b54d771c010VgnVCM1000000b205a0aRCRD;PROTASIO GOMEZ;CALLE;NUM;5;;;;;MADRID;MADRID;28027;QUINTANA;CIUDAD_LINEAL;445995;4476954;40.43960256;-3.638072718;913 205 450;917 422 017;buenafuenteee@hotmail.com;CentrosPrivadosConcertadosEducacionEspecial; 
23079;Centro de Educación Especial Cambrils;;;Transporte - Comedor - Horario ampliado;BUS: 134;  Enseñanzas   Educación especial:   Educación infantil   Educación Básica Obligatoria (Primaria y ESO)  Programas de Transición a la vida adulta  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cbffe35bba51c010VgnVCM2000000c205a0aRCRD;POBLADOS;AVENIDA;V;151;;;;;MADRID;MADRID;28025;ABRANTES;CARABANCHEL;438642;4469690;40.37365418;-3.724064541;917 388 250 / 913 784 695;91 730 27 16;fundceprosa@terra.es;CentrosPrivadosConcertadosEducacionEspecial; 
6772498;Centro de Educación Especial Carmen Fernández Miranda FSDM;;;; Bus: 14, 70, 107, 129, 174 Metro: Duque de Pastrana ;  Enseñanzas   Educación especial:   Educación Básica Obligatoria   Transición vida adulta  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d96ebb0252d5c310VgnVCM2000000c205a0aRCRD;CAIDOS DE LA DIVISION AZUL;CALLE;V;15;;;;;MADRID;MADRID;28016;CASTILLA;CHAMARTIN;443070;4479999;40.46683786;-3.6728329;913 105 364;;;CentrosPrivadosConcertadosEducacionEspecial; 
167685;Centro de Educación Especial Centro Bobath España;;;Horario ampliado - Comedor; Metro: Lacoma  Bus: 49 , 64 ;  Enseñanzas   Educación especial:   Educación infantil   Educación Básica Obligatoria   Transición vida adulta  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3cb3085f5181c010VgnVCM1000000b205a0aRCRD;MIRADOR DE LA REINA;CALLE;NUM;115;;;;;MADRID;MADRID;28035;MIRASIERRA;FUENCARRAL_EL_PARDO;439096;4482689;40.49078794;-3.719964875;913 767 190;913 763 588;cc.centrobobath.madrid@educa.madrid.org;CentrosFormacionProfesionalPrivadosConcertados; 
23080;Centro de Educación Especial Centro Nuevo de Pedagogía;;;;BUS: 7 , 51;  Enseñanzas   Educación especial:   Educación Básica Obligatoria   ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6620e35bba51c010VgnVCM2000000c205a0aRCRD;TAJO;CALLE;NUM;6;;;;;MADRID;MADRID;28002;EL VISO;CHAMARTIN;442224;4477987;40.44865435;-3.682628011;915 635 473;;;CentrosPrivadosConcertadosEducacionEspecial; 
6741;Centro de Educación Especial Cisen;;;;Bus: 124, 125, 135, 137;  Enseñanzas   Educación especial:   Educación infantil   Educación Básica Obligatoria (primaria y secundaria)  Transición vida adulta  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6ebc3b54d771c010VgnVCM1000000b205a0aRCRD;VIRGEN DE ARANZAZU;CALLE;V;5;;;;;MADRID;MADRID;28034;VALVERDE;FUENCARRAL_EL_PARDO;441546;4482108;40.48573055;-3.691003241;915 638 524;915 638 584;cisentratamientos@hotmail.com;CentrosPrivadosConcertadosEducacionEspecial; 
5388127;Centro de Educación Especial C.R.E. Antonio Vicente Mosquete;;;; METRO: Artilleros  BUS: 30, 100, 140 ;  Enseñanzas   Educación especial:   Educación Básica Obligatoria   Transición vida adulta  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0c9072e5167a2210VgnVCM1000000b205a0aRCRD;DOCTOR GARCIA TAPIA (C/V A C/OBERÓN);AVENIDA;V;210;;;;;MADRID;MADRID;28030;MARROQUINA;MORATALAZ;444163;4474198;40.41465378;-3.659430058;913 535 600;913 535 640;;ColegiosPrivadosConcertados; 
5106;Centro de Educación Especial El Despertar;;;;Bus: 39, 131 Metro: Empalme;  Enseñanzas   Educación especial:   Educación infantil   Educación Básica Obligatoria   Transición vida adulta   En el Centro se encuentra la Asociación El Despertar  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6a747b503a71c010VgnVCM1000000b205a0aRCRD;ADONIS;CALLE;NUM;1;;;;;MADRID;MADRID;28024;LAS AGUILAS;LATINA;434423;4471165;40.38661973;-3.773910285;915 188 127;915 188 127;colegio@eldespertar.es;CentrosPrivadosConcertadosEducacionEspecial; 
6749;Centro de Educación Especial Estudio  3;;;Comedor - Transporte - Horario ampliado;BUS: 160 , I;  Enseñanzas   Educación especial:   Educación infantil   Educación Básica Obligatoria   Transición vida adulta   Es un Centro perteneciente a la Asociación Afanias  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bbfc3b54d771c010VgnVCM1000000b205a0aRCRD;TAPIA DE CASARIEGO;CALLE;NUM;1;;;;;MADRID;MADRID;28023;VALDEMARIN;MONCLOA_ARAVACA;434240;4479668;40.46320294;-3.776947048;913 071 540;913 071 541;cc.estudio3.madrid@educa.madrid.org;CentrosPrivadosConcertadosEducacionEspecial; 
6736;Centro de Educación Especial Fundación Gotze;;;Comedor - Transporte - Internado - Residencia;BUS: 160 , 161 , A;  Enseñanzas   Educación especial:   Educación infantil   Educación Básica Obligatoria   Transición vida adulta  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=663d3b54d771c010VgnVCM1000000b205a0aRCRD;CASTILLA;CARRETERA;NUM;5;;;;;MADRID;MADRID;28023;ARAVACA;MONCLOA_ARAVACA;435427;4478168;40.44978376;-3.762794547;913 070 149 / 913 070 058;913 078 853;cc.fundaciongotze.madrid@educa.madrid.org;CentrosPrivadosConcertadosEducacionEspecial; 
6742;Centro de Educación Especial Instituto San José;;;; BUS: 35, 155  METRO: La Peseta ;  Enseñanzas   Educación especial:   Educación Infantil   Educación Básica Obligatoria   Transición vida adulta  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c38d3b54d771c010VgnVCM1000000b205a0aRCRD;PINAR DE SAN JOSE;CALLE;V;98;;;;;MADRID;MADRID;28054;BUENAVISTA;CARABANCHEL;434315;4468442;40.36208135;-3.774901548;915 080 140;915 083 760;cc.institutosanjose.madrid@educa.madrid.org;CentrosPrivadosConcertadosEducacionEspecial; 
6738;Centro de Educación Especial Leo Kanner;;;Comedor;BUS: 124 , 133;  Enseñanzas   Educación especial:   Educación infantil   Educación Básica Obligatoria   Transición vida adulta  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7ebd3b54d771c010VgnVCM1000000b205a0aRCRD;PEÑA DEL SOL;CALLE;NUM;22;;;;;MADRID;MADRID;28034;MIRASIERRA;FUENCARRAL_EL_PARDO;440562;4482585;40.48995754;-3.70265756;917 348 195;918 426 696;;CentrosPrivadosConcertadosEducacionEspecial; 
6750;Centro de Educación Especial Los Álamos;;;Transporte;BUS: 24, 102, 103, 111;  Enseñanzas   Educación especial:   Educación Básica Obligatoria   Transición vida adulta   Programas de Cualificación Profesional Inicial Obligatoria: Especial   Servicios auxiliares en administración y gestión  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c3dd3b54d771c010VgnVCM1000000b205a0aRCRD;SUR;RONDA;V;229;;;;;MADRID;MADRID;28053;ENTREVIAS;PUENTE_DE_VALLECAS;443615;4469619;40.37336649;-3.665482525;917 863 295;917 869 338;cc.losalamos.madrid@educa.madrid.org;CentrosPrivadosConcertadosEducacionEspecial; 
6747;Centro de Educación Especial María Corredentora;;;Comedor - Transporte;BUS: 105 , 114 , 115;  Enseñanzas   Educación especial:   Educación infantil   Educación Básica Obligatoria   Transición vida adulta   Programas de Cualificación Profesional Inicial:    Servicios auxiliares en administración y gestión  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=19ed3b54d771c010VgnVCM1000000b205a0aRCRD;LUIS DE LA MATA;CALLE;NUM;24;;;;;MADRID;MADRID;28042;PALOMAS;HORTALEZA;448054;4478554;40.45414774;-3.613927432;917 413 838;917 429 576;;CentrosPrivadosConcertadosEducacionEspecial; 
6739;Centro de Educación Especial Niño Jesús del Remedio;;;Transporte; BUS: 134, 178 ;  Enseñanzas   Educación especial:   Educación Básica Obligatoria   Transición vida adulta   Programas de Cualificación Profesional Inicial: Especial:    Operaciones básicas de cocina  Servicios auxiliares en administración y gestión  Operaciones auxiliares de montaje de instalaciones en edificios   En la misma sede: Asociación Niño Jesús del Remedio ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c39c3b54d771c010VgnVCM1000000b205a0aRCRD;MONASTERIO DE LAS HUELGAS;CALLE;NUM;15;;;;;MADRID;MADRID;28049;MIRASIERRA;FUENCARRAL_EL_PARDO;440193;4483953;40.5022544;-3.707140766;917 355 790 (centralita);917 355 799;;CentrosPrivadosConcertadosEducacionEspecial; 
6760;Centro de Educación Especial Nuestra Señora de las Victorias;;;Comedor - Transporte;METRO: Tetuán BUS: 42 , 124;  Enseñanzas   Educación especial:   Educación infantil   Educación Básica Obligatoria   Transición vida adulta   Centro perteneciente a la Asociacion Afanias. ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b31e3b54d771c010VgnVCM1000000b205a0aRCRD;MULLER;CALLE;NUM;25;;;;;MADRID;MADRID;28039;VALDEACEDERAS;TETUAN;440835;4479714;40.464114;-3.69916808;915 709 172;915 722 758;cc.nsdelasvictorias.madrid@educa.madrid.org;CentrosPrivadosConcertadosEducacionEspecial; 
1085;Centro de Educación Especial Numen;;;Transporte - Comedor;BUS: 146;  Enseñanzas   Educación especial:   Educación infantil   Educación Básica Obligatoria   Transición vida adulta   En la misma dirección se encuentra la Asociación NUMEN para padres de alumnos afectados cerebrales  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f94d1e79ee71c010VgnVCM1000000b205a0aRCRD;TABATINGA;CALLE;V;11;;;;;MADRID;MADRID;28027;EL SALVADOR;SAN_BLAS_CANILLEJAS;446438;4477457;40.44416257;-3.632892082;917 432 191;917 432 554;numen@fundacionnumen.org;CentrosPrivadosConcertadosEducacionEspecial; 
6755;Centro de Educación Especial Peripatos;;;;METRO: Oporto BUS: 34 , 35 , 108 , 118;  Enseñanzas   Educación especial:   Educación Básica Obligatoria   ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5e3e3b54d771c010VgnVCM1000000b205a0aRCRD;CLARISAS;CALLE;NUM;16;;;;;MADRID;MADRID;28019;OPAÑEL;CARABANCHEL;438425;4471491;40.38983591;-3.726712092;914 710 137 - 914 729 836;914 710 137;cc.peripatos.madrid@educa.madrid.org;CentrosPrivadosConcertadosEducacionEspecial; 
6751;Centro de Educación Especial Tao. Sociedad Cooperativa Limitada de Pedagogía Terapéutica;;;Comedor - Transporte;BUS: 15, 28, 71, 110, 210;  Enseñanzas   Educación especial:   Educación Básica Obligatoria (Primaria - Secundaria)  Transición vida adulta  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=566e3b54d771c010VgnVCM1000000b205a0aRCRD;JOSE LUIS DE ARRESE;CALLE;V;5;;;;;MADRID;MADRID;28017;VENTAS;CIUDAD_LINEAL;444530;4475013;40.42202035;-3.65517583;917 242 946;914 134 977;cc.tao.madrid@educa.madrid.org;CentrosPrivadosConcertadosEducacionEspecial; 
